,Name,Category,Number of Followers,Account created Date,Number of Likes,TwitterHandle,Content,RetweetCount,Location
139,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,545,https://twitter.com/michaelb4jordan,"We’re so close, you guys! Head to https://t.co/24o7webMAX to collect Buzzcoin and help my Honey Nut @Cheerios team stay in the lead and win $100K for the Feeding America. #TeamMBJ… https://t.co/0RtjxgCCo8",59,Los Angeles 
140,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,605,https://twitter.com/michaelb4jordan,"We’re so close, you guys! Head to https://t.co/24o7webMAX to collect Buzzcoin and help my Honey Nut @Cheerios team stay in the lead and win $100K for the Feeding America. #TeamMBJ… https://t.co/zDDKNg8oPt",74,Los Angeles 
141,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,978,https://twitter.com/michaelb4jordan,"Now Playing: Outkast ""International Players Anthem""  📷: @leovolcy https://t.co/HZ97vb12hY",85,Los Angeles 
142,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,1744,https://twitter.com/michaelb4jordan,"Little known fact, I was a child model. Lol #TBT https://t.co/rN5J5y5I7G",116,Los Angeles 
143,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,2654,https://twitter.com/michaelb4jordan,Woooo 10M?! This year has been so special to me. I traveled the world &amp; got a chance to really connect &amp; be inspired by the people who support me &amp; what I do. You guys mean so much to me… https://t.co/F4W9HikILO,159,Los Angeles 
144,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,4024,https://twitter.com/michaelb4jordan,It’s been an incredible experience working on this series &amp; you guys have to see how the first season ends! 😏 The final episode of #genLOCK premieres TODAY on Rooster Teeth! Hope you’re… https://t.co/qXSBR5QAUC,369,Los Angeles 
145,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,2154,https://twitter.com/michaelb4jordan,"Strength, Grace, Humility, Intelligent, Majestic are just a few of the words I would use to describe the women in my life and others I’ve encountered throughout my years. Much Love,… https://t.co/cRqLhH5eT1",190,Los Angeles 
146,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,5033,https://twitter.com/michaelb4jordan,Happy Birthday @Lupita_Nyongo I wish you nothing but love success and happiness this year &amp; many more to come!! 🥳👸🏽🙌🏾❤️ https://t.co/2PKi0O9tFh,324,Los Angeles 
147,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,1687,https://twitter.com/michaelb4jordan,Maaan we couldn’t keep a straight face for nothing! 😐😂I’m so excited that Marlon James has trusted me &amp; Outlier Society to adapt his brilliant best-selling fantasy novel Black Leopard Red… https://t.co/0oyUm69Sw4,131,Los Angeles 
148,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,4191,https://twitter.com/michaelb4jordan,Growing up I used to say “One day I’m gonna be in a Spike Lee joint!” And that dream came true when we collaborated on this project w/ @Coach. We really wanted to show how words can be so powerful! #WordsMatter so let’s put ours to good use! #CoachNY #coachpartner https://t.co/6GfsPABnnV,530,Los Angeles 
149,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,1145,https://twitter.com/michaelb4jordan,NY State of Mind https://t.co/scJzEpfTbs,103,Los Angeles 
150,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,1243,https://twitter.com/michaelb4jordan,Boss Up https://t.co/fftlo9k20s,114,Los Angeles 
151,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,965,https://twitter.com/michaelb4jordan,Check out this amazing  bacardiusa cocktail called the King Cuatro using #BacardiCuatro that the guys at laslapnyc made just for me. Head down to Las’ Lap to try it and tell the bartender… https://t.co/FTBVR4V913,76,Los Angeles 
152,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,4086,https://twitter.com/michaelb4jordan,Wanted to take this time to say thank you once again for all the birthday love &amp; wishes. Such an amazing year and no better way to cap it off then with people I love and admire. Couldn’t… https://t.co/vK2J4rqPTo,251,Los Angeles 
153,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,5948,https://twitter.com/michaelb4jordan,"I can't even lie, my birthday was kinda lit 🔥🤯🙌🏾 https://t.co/VKfO9wtrFl",352,Los Angeles 
154,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,2490,https://twitter.com/michaelb4jordan,🎬x🐝x👑 https://t.co/3sVYGmyaSP,249,Los Angeles 
155,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,1452,https://twitter.com/michaelb4jordan,I’m excited to be apart of this amazing project #DavidMakesMan I teamed up to executive produce this show w/ the majestic @oprah created by @octarell and starring @ImAkiliMcDowell &amp; the… https://t.co/GWvNlEuJGh,151,Los Angeles 
156,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,5382,https://twitter.com/michaelb4jordan,Stand with my brother @jussiesmollett sending you light and love. Be strong 💪🏾 We got you https://t.co/fksuzNB2aj,646,Los Angeles 
157,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,1740,https://twitter.com/michaelb4jordan,🙌🏾🙌🏾🙌🏾 https://t.co/LV9rMND3Lm,175,Los Angeles 
158,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,3278,https://twitter.com/michaelb4jordan,Get you a man that can do both 😂🍗🍱 https://t.co/VYOrKSVKRf,279,Los Angeles 
159,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,717,https://twitter.com/michaelb4jordan,"Team, we’re in the lead! Keep donating Buzzcoin so we can stay on top and win $100K for Feeding America! If you aren’t on my Honey Nut @Cheerios team yet, head to https://t.co/y0euWz6yj5… https://t.co/zrr2nEKaPa",67,Los Angeles 
160,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,3431,https://twitter.com/michaelb4jordan,"""Darkness cannot drive out darkness: only light can do that. Hate cannot drive out hate: only love can do that"" - MLK Thanks for Everything 👑 https://t.co/x7hqKyzakE",460,Los Angeles 
161,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,1275,https://twitter.com/michaelb4jordan,🤒 sorry guys! Next time we will make it memorable! https://t.co/ruvtIn9NAG,80,Los Angeles 
162,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,5601,https://twitter.com/michaelb4jordan,Way too excited to show you guys the final trailer for #genLock all my real followers/fans know how much I’m an Anime fan and this show fulfilled one of my life-long dreams of voicing a… https://t.co/lXagWg6MHz,594,Los Angeles 
163,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,1495,https://twitter.com/michaelb4jordan,"Warmest neck in the game 😂🧣😂 @ Geneva, Switzerland https://t.co/edDXXb8vmQ",118,Los Angeles 
164,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,2151,https://twitter.com/michaelb4jordan,"Man nothing makes me happier than giving back whether it be my time, talent, or treasure. Had a complete blast working with @dreamdirectors &amp; coach at Barringer HS in my hometown of… https://t.co/gaO11zwNrO",165,Los Angeles 
165,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,5338,https://twitter.com/michaelb4jordan,Been locked in w/ my @roosterteeth family on gen:LOCK I got the chance  to see some of the episodes and I'm geeked for you guys to see it. We've created something really special. (If you… https://t.co/ZmjOPsabkJ,511,Los Angeles 
166,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,3692,https://twitter.com/michaelb4jordan,🤔🤔🤔 give me a little time it's gotta be GOOD 😝🙌🏾 suggestions? https://t.co/e6E0TWvAvL,268,Los Angeles 
167,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,2477,https://twitter.com/michaelb4jordan,"o brasil foi uma experiência incrível (I know I know my Portuguese needs work. Lmao 😂)
MC @kevinochris – Seja Bem Vinda Na Gaiola (Sango Mix) https://t.co/eUsN5FtmeQ",409,Los Angeles 
168,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,1836,https://twitter.com/michaelb4jordan,About last night 🙌🏾✨ https://t.co/iziUzE38S6,142,Los Angeles 
169,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,4805,https://twitter.com/michaelb4jordan,And I'm still KING 👑 😂 https://t.co/os6JBHccys,531,Los Angeles 
170,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,1480,https://twitter.com/michaelb4jordan,Had such an amazing NYE with friends and family. S/O to @palms &amp; @JJ_lilhefe for allowing me to relax and reflect as we leave 18 and take on everything 19 has to offer. 🙏🏾 https://t.co/Ae6p4B1Jd6,109,Los Angeles 
171,Michael B. Jordan,Artist,1349429,2009-04-07 07:08:47+00:00,2883,https://twitter.com/michaelb4jordan,"So excited for my first campaign with coach. Showing it to you guys before everyone else. Had the honor to work with the best team, including #CraigMcDean. More amazing things to come in… https://t.co/QohamLHiyk",225,Los Angeles 
172,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,117292,https://twitter.com/selenagomez,You guys are seriously the best ❤️❤️ #RareIsComing and I can’t wait for you to hear it. Hope you’re enjoying time with your family and loved ones!!,19788,Los Angeles
173,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,116723,https://twitter.com/selenagomez,"✨💖RARE💖✨ 
https://t.co/ZtkCasbpnd https://t.co/Ke6pX6fjnP",20759,Los Angeles
174,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,3630,https://twitter.com/selenagomez,@Mytexasgomez @SelenaFanClub 💜,368,Los Angeles
175,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,132974,https://twitter.com/selenagomez,"Can’t believe I’m revealing the art and title for my new album RARE, out January 10th. It’s the most honest music I’ve ever made and I can’t wait for you to hear my heart. 🖤 You can preorder RARE now ✨ https://t.co/ZtkCasbpnd https://t.co/IDscYrmLsO",31991,Los Angeles
176,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,38861,https://twitter.com/selenagomez,@RobertDowneyJr Always ready to stick my neck out for our loyal crew! 🦒 https://t.co/X3jjDizv1h,4975,Los Angeles
177,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,144856,https://twitter.com/selenagomez,It’s almost time!! 💚 #AMAs https://t.co/xnr3m4GicE,12417,Los Angeles
178,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,35238,https://twitter.com/selenagomez,I’m headed to the @AMAs red carpet right now!! 💚 #AMAs https://t.co/dc3XOyC1wp,4207,Los Angeles
179,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,51172,https://twitter.com/selenagomez,"Tonight’s the night! Can’t wait for you to see my performance on the @AMAs, LIVE at 8/7c on ABC! #AMAs https://t.co/9Ez3XMJEo6",7332,Los Angeles
180,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,20990,https://twitter.com/selenagomez,Tune-in to see if I answered your @MostRequestLive questions with @OnAirRomeo!! Here's my @iHeartRadio @AskAnythingChat https://t.co/cBR1wwsXr4 #LoseYouToLoveMe,2679,Los Angeles
181,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,53693,https://twitter.com/selenagomez,Tune in Sunday to watch me open the @AMAs with Lose You To Love Me and Look At Her Now!! 🖤 https://t.co/A7Mkusn9ln,7692,Los Angeles
182,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,33842,https://twitter.com/selenagomez,"Preorder the deluxe version of my new album with 5 extra songs, only at @Target. 🎯 https://t.co/aCHazeIDx7 https://t.co/dm1YjOD8xN",5375,Los Angeles
183,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,38535,https://twitter.com/selenagomez,Check out the new merch and album bundles in my official store. 💕  https://t.co/c7teUbj8mp https://t.co/KhWU4HTXDO,4978,Los Angeles
184,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,3882,https://twitter.com/selenagomez,@KelseaBallerini @SelenaFanClub 😭❤️,407,Los Angeles
185,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,112339,https://twitter.com/selenagomez,"You can now preorder my new album, out January 10, 2020. This album is my diary from the past few years and I can’t wait for you to hear it. Title, art and track list coming soon. ❤ https://t.co/eCVHEDaA0P https://t.co/e1LA3yUQ2W",25458,Los Angeles
186,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,184868,https://twitter.com/selenagomez,Something exciting is coming tomorrow. ✨ https://t.co/D505NhpgtA,28559,Los Angeles
187,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,3669,https://twitter.com/selenagomez,@tonibraxton ❤️❤️❤️,503,Los Angeles
188,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,19598,https://twitter.com/selenagomez,Loving all the questions you’re sending for @MostRequestLive  @AskAnythingChat with @OnAirRomeo next Saturday night.  Keep them coming! ❤️ https://t.co/KA4qzhNRxo. #LoseYouToLoveMe,2404,Los Angeles
189,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,76860,https://twitter.com/selenagomez,"Less than two weeks away!! I’m so excited to perform at the @AMAs on Sunday, November 24th at 8/7c on ABC! 🖤 #AMAs https://t.co/BT6saelUEt",12049,Los Angeles
190,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,30409,https://twitter.com/selenagomez,"700,000+ DACA recipients contribute to our communities daily. Today, the Supreme Court will hear arguments on the termination of DACA. Let’s keep DACA recipients home. ❤️#HomeIsHere https://t.co/RwOuwg5XAp https://t.co/CZOmPt5DGV",6673,Los Angeles
191,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,19589,https://twitter.com/selenagomez,"Super excited to be back on @MostRequestLive Saturday, 11/23 for my @iHeartRadio @AskAnythingChat - I’ll be answering your #LoseYouToLoveMe questions. Send them in! https://t.co/KA4qzhNRxo Thanks, @OnAirRomeo... see you in 2 weeks!!",2748,Los Angeles
192,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,56585,https://twitter.com/selenagomez,So honored to be a part of a Michelle’s squad. Start the conversation and join us!! ❤️ https://t.co/PC7QUT6qn7,7042,Los Angeles
193,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,31206,https://twitter.com/selenagomez,"‘Look At Her Now (Behind The Scenes)’ is now up 😊💜
https://t.co/GLi7aqv3LS",3930,Los Angeles
194,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,176903,https://twitter.com/selenagomez,My first number 1!! This song is so dear to my heart. I’ve been working so hard to make this album as honest and fun as possible while remaining vulnerable enough to share where I am in life. I love you deeply and thank you so much for listening. https://t.co/WWqBNhwdRT,28257,Los Angeles
195,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,33247,https://twitter.com/selenagomez,Go behind the scenes of ‘Lose You To Love Me.’ 🖤 https://t.co/YvgCRFPGHa,4745,Los Angeles
196,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,38530,https://twitter.com/selenagomez,The limited edition Lose You To Love Me cassette tape is now available in my store. https://t.co/D0AkgCn1z3 https://t.co/rLDuArF1wo,4547,Los Angeles
197,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,53205,https://twitter.com/selenagomez,Thank you @amazonmusic for all the support! ❤ https://t.co/pC6gAv8t5O,5491,Los Angeles
198,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,50724,https://twitter.com/selenagomez,"Loved getting to talk music, life and what’s next with @zanelowe. Check out my interview on @applemusic #NMD 🖤 https://t.co/siQO4vJOKf https://t.co/hcvb87YQd9",6187,Los Angeles
199,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,80298,https://twitter.com/selenagomez,🍕🍕🍕 https://t.co/W5eajxidFa,8950,Los Angeles
200,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,79443,https://twitter.com/selenagomez,I see you all streaming Lose You To Love Me and Look At Her Now 👀 thank you!! @spotify https://t.co/UG8n8CRXyX https://t.co/KynR4ha2iD,10008,Los Angeles
201,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,9073,https://twitter.com/selenagomez,@Spotify ❤️❤️❤️,1177,Los Angeles
202,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,76048,https://twitter.com/selenagomez,Listen to my new music with @applemusic 🖤 https://t.co/iuzzgqxP0e https://t.co/HaYoJTw9Wy,9846,Los Angeles
203,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,39104,https://twitter.com/selenagomez,Get exclusive Lose You To Love Me and Look At Her Now merch in my official store ❤️ https://t.co/GUrFQDaUe3 https://t.co/w11uYbly6z,4860,Los Angeles
204,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,76003,https://twitter.com/selenagomez,Touch ups before shooting my selfie take for Look At Her Now #ShotOniPhone 😉 https://t.co/6BzCVPIgWe,8205,Los Angeles
205,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,51934,https://twitter.com/selenagomez,Make your own Look At Her Now photo! ❤ https://t.co/vi9vR0m40D https://t.co/ghuq2o0uvL,6758,Los Angeles
206,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,44279,https://twitter.com/selenagomez,Thanks to @spotify for all the support this week 🖤 Listen to my new music on Today’s Top Hits! https://t.co/1YlI5Gsbco https://t.co/iVaA4qclGf,6606,Los Angeles
207,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,177419,https://twitter.com/selenagomez,And here’s my special gift to all of my ride or dies! I created this especially for you. Y’all have been through it all with me and I thank you for pushing me to be the best. Look At Her Now is out now. ❤️ https://t.co/aFDgALPxwl #ShotOniPhone #LookAtHerNow https://t.co/cYBrStFt8f,41862,Los Angeles
208,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,235993,https://twitter.com/selenagomez,https://t.co/iDGIV1CyR2,45617,Los Angeles
209,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,240847,https://twitter.com/selenagomez,Thank you all for standing by my side through the highs and lows. I couldn’t do it without you all and I can’t wait to start my next adventure with you. 🖤 Lose You To Love Me is out now. #ShotOniPhone #LoseYouToLoveMe https://t.co/WJG0Y1Fpik,61079,Los Angeles
210,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,110070,https://twitter.com/selenagomez,1 hour. #LoseYouToLoveMe https://t.co/tiHs1NlDaU,19355,Los Angeles
211,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,95145,https://twitter.com/selenagomez,Tonight. 9 pm PT/ 12 am ET/ 4 am GMT https://t.co/wc4T8vPeWd https://t.co/XvsI7SZcar,22071,Los Angeles
212,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,105051,https://twitter.com/selenagomez,Lose You To Love Me. 10.23. @spotify https://t.co/anmxO7xDkF,21277,Los Angeles
213,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,235830,https://twitter.com/selenagomez,Made her more of a woman. https://t.co/4kkjqnNt8w,33454,Los Angeles
214,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,241484,https://twitter.com/selenagomez,You promised the world. https://t.co/m0CD1I85Vy,27057,Los Angeles
215,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,95668,https://twitter.com/selenagomez,Lose You To Love Me. 10.23. @Spotify https://t.co/NWfVNgcwFQ,18920,Los Angeles
216,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,136523,https://twitter.com/selenagomez,I needed to lose you to love me. 10.23. https://t.co/ivNw3pCo32 https://t.co/HTUHxB3FBF,37147,Los Angeles
217,Selena Gomez,Artist,65415705,2009-03-09 00:16:45+00:00,298284,https://twitter.com/selenagomez,I gave my all and they all know it. https://t.co/fmIODy9vX4,36858,Los Angeles
